Date,Mkt-RF,SMB,HML,RF
2019-01-24,0.23,0.43,-0.04,0.01
2019-01-25,0.9,0.47,-0.39,0.01
2019-01-28,-0.8,-0.17,0.65,0.01
2019-01-29,-0.19,0,0.19,0.01
2019-01-30,1.51,-0.11,-0.99,0.01
2019-01-31,0.92,0.13,-1.05,0.01
2019-02-01,0.14,-0.12,0.36,0.01
2019-02-04,0.72,0.48,-0.46,0.01
2019-02-05,0.43,-0.09,-0.59,0.01
2019-02-06,-0.22,-0.02,0.05,0.01
2019-02-07,-0.93,-0.14,0.4,0.01
2019-02-08,0.09,0.05,-0.72,0.01
2019-02-11,0.14,0.65,0.21,0.01
2019-02-12,1.36,0.01,-0.16,0.01
2019-02-13,0.28,0.08,0.07,0.01
2019-02-14,-0.21,0.52,-0.58,0.01
2019-02-15,1.13,0.25,0.48,0.01
2019-02-19,0.19,0.27,0.32,0.01
2019-02-20,0.19,0.25,0.53,0.01
2019-02-21,-0.37,-0.07,-0.22,0.01
2019-02-22,0.65,0.56,-1.45,0.01
2019-02-25,0.15,-0.23,-0.18,0.01
2019-02-26,-0.16,-0.63,-0.32,0.01
2019-02-27,0.09,0.21,-0.12,0.01
2019-02-28,-0.31,0.01,-0.22,0.01
2019-03-01,0.72,0.3,-0.44,0.009
2019-03-04,-0.52,-0.42,0.38,0.009
2019-03-05,-0.17,-0.33,-0.22,0.009
2019-03-06,-0.84,-1.28,0.08,0.009
2019-03-07,-0.82,-0.04,-0.3,0.009
2019-03-08,-0.22,0.04,-0.15,0.009
2019-03-11,1.49,0.35,-0.56,0.009
2019-03-12,0.25,-0.26,-0.11,0.009
2019-03-13,0.68,-0.32,0.09,0.009
2019-03-14,-0.1,-0.39,0.29,0.009
2019-03-15,0.48,-0.27,-0.28,0.009
2019-03-18,0.46,0.13,0.43,0.009
2019-03-19,-0.09,-0.38,-0.93,0.009
2019-03-20,-0.39,0.03,-1.05,0.009
2019-03-21,1.11,0.3,-1.25,0.009
2019-03-22,-2.17,-1.51,-0.03,0.009
2019-03-25,-0.05,0.66,-0.26,0.009
2019-03-26,0.76,0.18,0.45,0.009
2019-03-27,-0.5,0.1,0.5,0.009
2019-03-28,0.4,0.35,0,0.009
2019-03-29,0.66,-0.22,-0.92,0.009
2019-04-01,1.19,-0.31,0.94,0.01
2019-04-02,-0.05,-0.12,-0.44,0.01
2019-04-03,0.27,0.2,-0.4,0.01
2019-04-04,0.19,0.2,0.95,0.01
2019-04-05,0.52,0.53,-0.08,0.01
2019-04-08,0.08,-0.3,0.11,0.01
2019-04-09,-0.65,-0.57,-0.14,0.01
2019-04-10,0.48,0.95,-0.12,0.01
2019-04-11,0,-0.33,0.4,0.01
2019-04-12,0.65,-0.5,0.62,0.01
2019-04-15,-0.09,-0.23,-0.53,0.01
2019-04-16,0.13,0.12,0.7,0.01
2019-04-17,-0.32,-0.71,0.81,0.01
2019-04-18,0.11,-0.24,-0.49,0.01
2019-04-22,0.11,-0.44,-0.55,0.01
2019-04-23,0.97,0.71,-0.53,0.01
2019-04-24,-0.23,0.27,-0.08,0.01
2019-04-25,-0.14,-0.75,-0.17,0.01
2019-04-26,0.53,0.46,0,0.01
2019-04-29,0.18,0.1,0.64,0.01
2019-04-30,-0.04,-0.69,0.26,0.01
2019-05-01,-0.83,-0.11,-0.04,0.009
2019-05-02,-0.16,0.45,-0.29,0.009
2019-05-03,1.13,0.93,-0.27,0.009
2019-05-06,-0.39,0.6,-0.38,0.009
2019-05-07,-1.69,-0.28,0.5,0.009
2019-05-08,-0.22,-0.14,-0.29,0.009
2019-05-09,-0.28,0.07,0.19,0.009
2019-05-10,0.35,-0.37,0.1,0.009
2019-05-13,-2.67,-0.71,0.32,0.009
2019-05-14,0.93,0.41,-0.06,0.009
2019-05-15,0.59,0.05,-0.97,0.009
2019-05-16,0.91,-0.39,-0.28,0.009
2019-05-17,-0.73,-0.79,0.32,0.009
2019-05-20,-0.65,-0.21,0.75,0.009
2019-05-21,0.9,0.42,-0.35,0.009
2019-05-22,-0.4,-0.5,-0.59,0.009
2019-05-23,-1.37,-0.7,-0.25,0.009
2019-05-24,0.23,0.49,0.32,0.009
2019-05-28,-0.78,0.27,-0.62,0.009
2019-05-29,-0.71,-0.26,0.41,0.009
2019-05-30,0.14,-0.29,-0.8,0.009
2019-05-31,-1.37,-0.21,-0.08,0.009
2019-06-03,-0.4,0.35,1.68,0.009
2019-06-04,2.33,0.41,-0.07,0.009
2019-06-05,0.7,-1,-0.95,0.009
2019-06-06,0.55,-1.04,0.01,0.009
2019-06-07,1.04,0.02,-1.23,0.009
2019-06-10,0.53,-0.07,0.06,0.009
2019-06-11,-0.12,-0.25,0.55,0.009
2019-06-12,-0.2,0.4,-0.99,0.009
2019-06-13,0.52,0.67,-0.01,0.009
2019-06-14,-0.27,-0.76,0.33,0.009
2019-06-17,0.15,0.63,-1.14,0.009
2019-06-18,1.04,0.16,0.28,0.009
2019-06-19,0.32,0.12,-0.61,0.009
2019-06-20,0.89,-0.35,-0.23,0.009
2019-06-21,-0.21,-0.48,0,0.009
2019-06-24,-0.34,-0.89,0.08,0.009
2019-06-25,-0.98,0.35,0.72,0.009
2019-06-26,-0.06,-0.08,0.23,0.009
2019-06-27,0.6,1.41,-0.11,0.009
2019-06-28,0.68,0.64,0.61,0.009
2019-07-01,0.75,-0.54,-0.15,0.009
2019-07-02,0.14,-0.81,-0.78,0.009
2019-07-03,0.78,-0.06,-0.3,0.009
2019-07-05,-0.1,0.16,0.9,0.009
2019-07-08,-0.58,-0.44,0.05,0.009
2019-07-09,0.18,-0.16,-0.44,0.009
2019-07-10,0.4,-0.16,-0.39,0.009
2019-07-11,0.19,-0.8,0.05,0.009
2019-07-12,0.53,0.2,0.41,0.009
2019-07-15,-0.04,-0.38,-1,0.009
2019-07-16,-0.32,0.34,0.13,0.009
2019-07-17,-0.64,-0.15,-0.65,0.009
2019-07-18,0.35,-0.32,-0.01,0.009
2019-07-19,-0.56,0.15,0.86,0.009
2019-07-22,0.25,-0.43,-0.48,0.009
2019-07-23,0.65,-0.2,0.78,0.009
2019-07-24,0.66,0.76,0.81,0.009
2019-07-25,-0.63,-0.7,-0.19,0.009
2019-07-26,0.82,0.4,-0.2,0.009
2019-07-29,-0.32,-0.32,-0.43,0.009
2019-07-30,-0.17,1.32,0.83,0.009
2019-07-31,-1.09,0.13,0.55,0.009
2019-08-01,-1.04,-0.48,-1.87,0.007
2019-08-02,-0.87,-0.32,0.05,0.007
2019-08-05,-3.07,-0.03,0,0.007
2019-08-06,1.29,-0.42,-0.56,0.007
2019-08-07,0.07,0.08,-0.91,0.007
2019-08-08,1.97,0.09,-0.32,0.007
2019-08-09,-0.78,-0.38,-0.34,0.007
2019-08-12,-1.32,0.28,-0.27,0.007
2019-08-13,1.47,-0.16,-0.54,0.007
2019-08-14,-2.95,0.21,-0.52,0.007
2019-08-15,0.16,-0.62,-0.54,0.007
2019-08-16,1.55,0.54,0.61,0.007
2019-08-19,1.14,-0.01,0.26,0.007
2019-08-20,-0.75,0.29,-0.51,0.007
2019-08-21,0.85,0.04,-0.31,0.007
2019-08-22,-0.1,-0.55,0.51,0.007
2019-08-23,-2.66,-0.56,-0.18,0.007
2019-08-26,1.08,-0.02,-0.19,0.007
2019-08-27,-0.46,-0.88,-0.68,0.007
2019-08-28,0.68,0.48,0.61,0.007
2019-08-29,1.35,0.32,0.33,0.007
2019-08-30,0.03,-0.38,0.25,0.007
2019-09-03,-0.87,-0.96,0.1,0.009
2019-09-04,1.08,-0.23,0.43,0.009
2019-09-05,1.42,0.4,0.7,0.009
2019-09-06,-0.02,-0.37,0.06,0.009
2019-09-09,0.08,0.74,3.07,0.009
2019-09-10,0.17,1.03,1.19,0.009
2019-09-11,0.88,1.34,-0.05,0.009
2019-09-12,0.22,-0.29,-0.19,0.009
2019-09-13,-0.01,0,0.76,0.009
2019-09-16,-0.23,0.92,0.51,0.009
2019-09-17,0.17,-0.61,-1.22,0.009
2019-09-18,-0.05,-0.74,0.05,0.009
2019-09-19,-0.05,-0.43,-0.44,0.009
2019-09-20,-0.48,0.31,0.15,0.009
2019-09-23,-0.02,-0.18,0.5,0.009
2019-09-24,-1.01,-0.75,0.01,0.009
2019-09-25,0.69,0.37,0.52,0.009
2019-09-26,-0.41,-0.97,0.13,0.009
2019-09-27,-0.62,-0.36,0.91,0.009
2019-09-30,0.5,-0.15,-0.48,0.009
2019-10-01,-1.31,-0.47,-0.61,0.007
2019-10-02,-1.73,0.87,-0.36,0.007
2019-10-03,0.8,-0.21,-0.92,0.007
2019-10-04,1.39,-0.5,-0.09,0.007
2019-10-07,-0.41,0.16,-0.03,0.007
2019-10-08,-1.61,-0.14,-0.11,0.007
2019-10-09,0.92,-0.53,-0.11,0.007
2019-10-10,0.59,-0.4,0.27,0.007
2019-10-11,1.23,0.49,0.19,0.007
2019-10-14,-0.18,-0.33,-0.06,0.007
2019-10-15,1.03,0.26,-0.24,0.007
2019-10-16,-0.24,0.4,0.22,0.007
2019-10-17,0.37,0.81,-0.29,0.007
2019-10-18,-0.49,-0.37,0.89,0.007
2019-10-21,0.71,0.18,0.33,0.007
2019-10-22,-0.34,0.22,0.86,0.007
2019-10-23,0.26,-0.08,0.25,0.007
2019-10-24,0.26,-0.26,-0.91,0.007
2019-10-25,0.5,0.28,0.08,0.007
2019-10-28,0.62,0.26,-0.26,0.007
2019-10-29,-0.13,0.29,0.47,0.007
2019-10-30,0.27,-0.39,-1.16,0.007
2019-10-31,-0.38,-0.25,-0.42,0.007
2019-11-01,1.08,0.45,0.81,0.006
2019-11-04,0.4,0.05,1.39,0.006
2019-11-05,-0.03,0.24,0.51,0.006
2019-11-06,-0.05,-0.7,0.18,0.006
2019-11-07,0.38,-0.11,0.54,0.006
2019-11-08,0.31,0.09,-0.38,0.006
2019-11-11,-0.19,-0.02,-0.21,0.006
2019-11-12,0.16,-0.12,-0.12,0.006
2019-11-13,0.01,-0.23,-0.82,0.006
2019-11-14,0.07,-0.12,-0.25,0.006
2019-11-15,0.74,-0.21,-0.34,0.006
2019-11-18,0.02,-0.36,-0.51,0.006
2019-11-19,0.02,0.58,-0.95,0.006
2019-11-20,-0.33,-0.01,-0.42,0.006
2019-11-21,-0.14,-0.33,0.11,0.006
2019-11-22,0.24,0.06,0.24,0.006
2019-11-25,0.92,1.3,-0.39,0.006
2019-11-26,0.19,0.05,-0.83,0.006
2019-11-27,0.44,0.23,-0.05,0.006
2019-11-29,-0.42,-0.05,-0.32,0.006
2019-12-02,-0.87,-0.24,0.51,0.007
2019-12-03,-0.66,0.6,-0.82,0.007
2019-12-04,0.6,0.11,0.25,0.007
2019-12-05,0.13,-0.23,0.45,0.007
2019-12-06,0.91,0.25,0.41,0.007
2019-12-09,-0.33,0.36,0.14,0.007
2019-12-10,-0.08,0.29,-0.09,0.007
2019-12-11,0.28,-0.07,0.09,0.007
2019-12-12,0.9,-0.11,1.16,0.007
2019-12-13,-0.03,-0.3,-0.55,0.007
2019-12-16,0.74,0.07,-0.05,0.007
2019-12-17,0.1,0.42,0.7,0.007
2019-12-18,-0.05,0.18,0.1,0.007
2019-12-19,0.43,-0.01,-0.43,0.007
2019-12-20,0.48,-0.3,-0.3,0.007
2019-12-23,0.1,0.21,-0.3,0.007
2019-12-24,0.01,0.37,-0.02,0.007
2019-12-26,0.48,-0.53,-0.01,0.007
2019-12-27,-0.1,-0.52,-0.07,0.007
2019-12-30,-0.57,0.17,0.6,0.007
2019-12-31,0.28,-0.01,0.13,0.007
2020-01-02,0.86,-0.85,-0.38,0.006
2020-01-03,-0.67,0.37,0.02,0.006
2020-01-06,0.36,-0.06,-0.55,0.006
2020-01-07,-0.19,-0.01,-0.23,0.006
2020-01-08,0.47,-0.05,-0.64,0.006
2020-01-09,0.65,-0.63,-0.48,0.006
2020-01-10,-0.34,-0.16,-0.34,0.006
2020-01-13,0.73,-0.08,-0.13,0.006
2020-01-14,-0.06,0.38,-0.13,0.006
2020-01-15,0.16,0.46,-0.83,0.006
2020-01-16,0.88,0.5,-0.11,0.006
2020-01-17,0.28,-0.64,-0.1,0.006
2020-01-21,-0.32,-0.5,-0.61,0.006
2020-01-22,0.08,-0.27,-0.01,0.006
2020-01-23,0.08,-0.05,-0.15,0.006
2020-01-24,-0.97,-0.42,-0.33,0.006
2020-01-27,-1.56,0.36,-0.42,0.006
2020-01-28,1.02,-0.13,-0.43,0.006
2020-01-29,-0.1,-0.26,-0.96,0.006
2020-01-30,0.34,-0.69,0.64,0.006
2020-01-31,-1.74,-0.43,-0.33,0.006
2020-02-03,0.84,0.62,-0.7,0.006
2020-02-04,1.57,-0.01,-0.71,0.006
2020-02-05,0.97,0.29,1.51,0.006
2020-02-06,0.27,-0.45,-0.85,0.006
2020-02-07,-0.55,-0.79,-0.03,0.006
2020-02-10,0.73,-0.01,-0.91,0.006
2020-02-11,0.28,0.06,1.06,0.006
2020-02-12,0.66,0.17,-0.35,0.006
2020-02-13,-0.09,0.17,-0.03,0.006
2020-02-14,0.15,-0.39,-0.69,0.006
2020-02-18,-0.19,0.15,-0.68,0.006
2020-02-19,0.6,0.23,-0.04,0.006
2020-02-20,-0.35,0.46,0.68,0.006
2020-02-21,-1.12,-0.08,0.04,0.006
2020-02-24,-3.39,0.17,-0.01,0.006
2020-02-25,-3.09,-0.1,-0.71,0.006
2020-02-26,-0.52,-0.41,-1.21,0.006
2020-02-27,-4.22,0.75,0.11,0.006
2020-02-28,-0.78,0.28,-0.8,0.006
2020-03-02,4.31,-1.76,-0.4,0.006
2020-03-03,-2.79,0.78,-0.62,0.006
2020-03-04,4.03,-1.05,-1.1,0.006
2020-03-05,-3.38,0.19,-1.38,0.006
2020-03-06,-1.78,0.04,-1.39,0.006
2020-03-09,-7.79,-0.47,-4.72,0.006
2020-03-10,4.74,-2.46,0.79,0.006
2020-03-11,-5.05,-0.86,-0.83,0.006
2020-03-12,-9.63,-0.53,-1.23,0.006
2020-03-13,8.96,-2.68,3,0.006
2020-03-16,-12,-0.34,-0.91,0.006
2020-03-17,5.87,0.71,-0.99,0.006
2020-03-18,-5.56,-3.61,-4.73,0.006
2020-03-19,1.31,5.5,1.1,0.006
2020-03-20,-4.15,0.38,-0.91,0.006
2020-03-23,-2.55,2.17,-3.43,0.006
2020-03-24,9.34,-1.15,2.41,0.006
2020-03-25,1.18,-0.61,1.82,0.006
2020-03-26,6.02,-0.66,1.21,0.006
2020-03-27,-3.48,-0.8,-0.66,0.006
2020-03-30,3.16,-0.35,-2.17,0.006
2020-03-31,-1.44,1.81,-0.47,0.006
2020-04-01,-4.51,-1.58,-1.46,0
2020-04-02,2.1,-0.98,-0.29,0
2020-04-03,-1.64,-1.11,-1.16,0
2020-04-06,7.06,0.76,0.31,0
2020-04-07,-0.11,-0.52,2.18,0
2020-04-08,3.4,0.34,1.3,0
2020-04-09,1.59,1.95,3.19,0
2020-04-13,-0.92,-0.75,-2.42,0
2020-04-14,3.02,-0.13,-3.16,0
2020-04-15,-2.15,-1.2,-2.51,0
2020-04-16,0.62,-0.24,-3,0
2020-04-17,2.72,0.73,2.71,0
2020-04-20,-1.56,0.79,-0.93,0
2020-04-21,-3.08,0.96,0.08,0
2020-04-22,2.31,-0.7,-1.67,0
2020-04-23,0.13,1.17,0.56,0
2020-04-24,1.44,0.32,-0.09,0
2020-04-27,1.73,1.64,2.71,0
2020-04-28,-0.45,0.88,2.83,0
2020-04-29,2.92,1.87,2.03,0
2020-04-30,-1.18,-1.4,-1.69,0
2020-05-01,-2.91,-0.57,-1.03,0
2020-05-04,0.53,0.16,-1.38,0
2020-05-05,0.95,0.08,-1.97,0
2020-05-06,-0.52,0.57,-2.78,0
2020-05-07,1.33,-0.05,0.41,0
2020-05-08,1.9,1.42,2.48,0
2020-05-11,0.07,0.46,-3.72,0
2020-05-12,-2.06,-0.87,-1.32,0
2020-05-13,-1.89,-0.96,-2.17,0
2020-05-14,1.14,-1.49,0.93,0
2020-05-15,0.57,1.61,-1.21,0
2020-05-18,3.24,1.53,4.58,0
2020-05-19,-1.01,-0.56,-1.43,0
2020-05-20,1.8,1.09,1.28,0
2020-05-21,-0.7,0.65,0.44,0
2020-05-22,0.27,0.47,-0.86,0
2020-05-26,1.23,0.08,4.61,0
2020-05-27,1.54,0.63,3.64,0
2020-05-28,-0.41,-1.48,-2.4,0
2020-05-29,0.6,-0.28,-1.97,0
2020-06-01,0.52,-0.02,0.45,0
2020-06-02,0.81,-0.04,0.48,0
2020-06-03,1.42,0.11,2.66,0
2020-06-04,-0.34,-0.23,3,0
2020-06-05,2.5,0.75,2.68,0
2020-06-08,1.39,0.37,2.14,0
2020-06-09,-0.85,-0.31,-1.94,0
2020-06-10,-0.56,-0.84,-4.18,0
2020-06-11,-5.91,-0.86,-3.06,0
2020-06-12,1.29,0.38,1.9,0
2020-06-15,1.09,1.42,-0.4,0
2020-06-16,1.87,0.64,0.48,0
2020-06-17,-0.4,-0.92,-1.99,0
2020-06-18,0.19,0.11,-0.53,0
2020-06-19,-0.45,0.08,-0.65,0
2020-06-22,0.71,0.83,-1.41,0
2020-06-23,0.42,0.14,-0.55,0
2020-06-24,-2.61,-0.51,-1.33,0
2020-06-25,1.12,0.26,0.51,0
2020-06-26,-2.44,0.17,-1.4,0
2020-06-29,1.51,1.23,1.79,0
2020-06-30,1.58,0.07,-0.02,0
2020-07-01,0.41,-1.24,-2.51,0
2020-07-02,0.49,-0.01,-0.09,0
2020-07-06,1.64,-0.61,0.37,0
2020-07-07,-1.03,-0.5,-1.54,0
2020-07-08,0.91,0.31,-0.46,0
2020-07-09,-0.53,-0.9,-2.6,0
2020-07-10,1.11,-0.13,3.05,0
2020-07-13,-1.2,-0.78,2,0
2020-07-14,1.35,0.36,-0.35,0
2020-07-15,1.13,2.4,1.31,0
2020-07-16,-0.37,-0.37,0.77,0
2020-07-17,0.3,0.18,-1.41,0
2020-07-20,1.02,-0.43,-2.37,0
2020-07-21,0.15,0.82,3.24,0
2020-07-22,0.49,-0.58,-0.33,0
2020-07-23,-1.2,0.72,1.93,0
2020-07-24,-0.75,-0.79,0.47,0
2020-07-27,0.88,0.78,-1.94,0
2020-07-28,-0.81,-0.7,0.98,0
2020-07-29,1.35,0.52,0.86,0
2020-07-30,-0.29,0.5,-1.83,0
2020-07-31,0.61,-1.54,-0.65,0
2020-08-03,0.98,1.2,-0.8,0
2020-08-04,0.37,0.45,0.05,0
2020-08-05,0.78,1,0.86,0
2020-08-06,0.53,-0.42,-0.79,0
2020-08-07,0.02,0.85,2.34,0
2020-08-10,0.24,0.81,1.67,0
2020-08-11,-0.83,-0.34,1.59,0
2020-08-12,1.4,-0.48,-1.31,0
2020-08-13,-0.01,0.21,-1.3,0
2020-08-14,-0.04,-0.1,1.02,0
2020-08-17,0.45,0.59,-1.96,0
2020-08-18,0.22,-1.06,-1.4,0
2020-08-19,-0.38,0.46,0.08,0
2020-08-20,0.31,-0.49,-1.52,0
2020-08-21,0.25,-1.06,-0.41,0
2020-08-24,0.92,-0.33,2.56,0
2020-08-25,0.36,0.14,-0.62,0
2020-08-26,1,-1.11,-1.73,0
2020-08-27,0.18,-0.36,0.98,0
2020-08-28,0.7,0.3,-0.21,0
2020-08-31,-0.04,-0.44,-1.76,0
2020-09-01,0.92,0.49,-0.31,0
2020-09-02,1.27,-0.52,-0.41,0
2020-09-03,-3.7,-0.25,2.57,0
2020-09-04,-0.87,-0.2,2.09,0
2020-09-08,-2.91,0.65,-0.2,0
2020-09-09,2.07,-0.16,-1.99,0
2020-09-10,-1.64,0.32,-0.06,0
2020-09-11,-0.06,-0.84,0.89,0
2020-09-14,1.59,1.14,-0.79,0
2020-09-15,0.57,-0.28,-1.42,0
2020-09-16,-0.39,0.71,1.35,0
2020-09-17,-0.85,0.38,0.16,0
2020-09-18,-0.88,0.75,-0.17,0
2020-09-21,-1.08,-1.91,-1.91,0
2020-09-22,1.02,-0.12,-1.65,0
2020-09-23,-2.48,-0.69,0.19,0
2020-09-24,0.25,-0.21,0.32,0
2020-09-25,1.72,0.13,-1.35,0
2020-09-28,1.66,0.71,1.03,0
2020-09-29,-0.42,0.76,-1.32,0
2020-09-30,0.79,-0.69,0.19,0
